id.int64()	user_id.int64()	product_id.int64()	subtotal.double()	tax.double()	total.double()	discount.double()	created_at.date(2006-03-02 15:04:05.99999999)	quantity.int32()
15241	2049	179	68.32408657333919	3.93	33.52667695384955		2019-09-23 10:34:55.596	3
15242	2049	185	26.384667225677738	1.52	52.75744380413506	6.913314477459051	2017-02-13 10:37:44.305	1
15243	2049	149	46.10276691718616	2.65	58.04530768459643	6.913314477459051	2017-01-22 11:09:54.603	1
15244	2049	171	70.05110494330981	4.03	73.42612746987183	6.913314477459051	2017-04-18 21:47:43.215	3
15245	2049	72	94.80254599192457	5.45	134.02371410768532		2017-09-27 00:35:03.909	4
15246	2049	60	19.86809834572766	1.14	14.357399427615107		2017-11-12 00:41:19.806	3
15247	2049	185	39.57700083851661	2.28	64.90252386520233		2019-04-15 07:14:00.897	3
15248	2049	16	44.07353303251545	2.53	49.01341374306911	6.631484954140275	2017-11-30 11:58:42.628	2
15249	2049	24	112.30643674729413	6.46	52.62829329002334	2.1314849541402747	2018-05-11 12:37:42.13	4
15250	2049	95	49.81864156655383	2.86	75.76922082362026		2020-03-16 22:12:37.037	1
15251	2049	41	63.50890855689462	3.65	105.53407313153753		2019-11-09 00:44:51.795	2
15252	2049	189	93.27738254731509	5.36	152.78072890272156		2018-08-02 04:28:51.907	6
15253	2049	100	67.83486485383094	3.9	65.98737081441408	2.1314849541402747	2019-10-21 14:20:17.896	5
15254	2049	11	132.45679913492563	7.62	259.3143717459026	2.1314849541402747	2018-01-28 13:19:26.678	1
15255	2049	163	22.378598800110105	1.29	11.046031755745036		2017-03-02 12:43:42.548	1
15256	2049	187	98.9770008385166	5.69	78.79726183473164		2019-01-28 18:49:28.223	2
15257	2049	11	132.45679913492563	7.62	80.96856152470441		2018-10-12 07:07:19.009	6
15258	2050	12	116.01427581618326	8.12	181.91295952144645		2019-11-02 03:23:57.686	3
15259	2050	40	99.66240044231697	6.98	72.469518002685		2019-05-21 15:27:10.775	5
15260	2051	135	45.80402317157342	3.15	25.075880032906642		2018-10-06 05:57:21.768	5
15261	2051	15	37.648145389078365	2.59	57.75100352437836	2.1314849541402747	2019-06-09 13:27:56.426	4
15262	2051	194	50.38077396807232	3.46	19.24011530958667		2018-09-09 03:54:48.116	3
15263	2051	168	118.93172693453273	8.18	210.79083467951233		2019-02-05 01:15:11.809	1
15264	2051	41	63.50890855689462	4.37	84.32587644475038		2018-10-31 10:23:01.813	3
15265	2051	87	117.25536340498041	8.06	93.8656504332405		2019-10-09 04:55:26.18	5
15266	2051	106	52.723521442619514	3.62	19.458352354884894		2019-07-30 11:53:10.805	5
15267	2051	92	83.2616179105333	5.72	125.13890817735582		2016-10-27 18:40:08.405	6
15268	2051	91	65.09432810381134	4.48	131.10560848152153		2019-09-04 14:25:44.74	5
15269	2051	60	29.80214751859149	2.05	40.548284647398596		2018-06-02 06:16:18.333	7
15270	2051	116	114.42485125407785	7.87	179.61449175579622		2019-03-23 23:23:37.601	1
15271	2051	59	89.20214751859149	6.13	71.9039045247422		2020-02-06 11:25:50.881	2
15272	2051	38	44.04624855892918	3.03	31.96567478153777		2017-05-02 08:18:23.935	5
15273	2051	118	57.627613096978735	3.96	56.817222040880196		2018-12-31 05:29:06.491	2
15274	2051	146	126.04727121216614	8.67	163.25666940036348		2020-01-18 12:13:54.822	2
15275	2052	168	118.93172693453273	7.73	122.60523013473889		2018-09-26 18:00:49.64	4
15276	2052	133	68.4819702983371	4.45	135.71117673066004		2019-09-24 12:31:32.464	4
15277	2052	86	92.31436670850246	6	110.00436864603475		2019-07-13 21:10:45.68	5
15278	2052	113	110.47725376186015	7.18	195.85149680231748	0.8117607770020707	2018-10-20 14:17:18.03	5
15279	2052	114	77.91196471862148	5.06	147.70462226461424		2018-06-19 17:26:42.302	4
15280	2052	47	84.0766209826718	5.46	33.42852479128526		2019-02-07 03:08:06.247	1
15281	2052	32	107.1448636959614	6.96	149.50534510370085		2019-06-25 13:35:55.031	4
15282	2052	168	79.28781795635516	5.15	58.06311988175134		2016-10-03 21:24:16.348	2
15283	2052	165	38.30449564120193	2.49	11.366424497336109		2019-08-05 06:06:07.399	3
15284	2052	17	53.290720311951766	3.46	55.33239757865036		2017-11-20 13:02:35.753	1
15285	2052	14	37.648145389078365	2.45	46.20749436493483		2018-05-02 09:35:10.058	3
15286	2052	72	142.20381898788685	9.24	180.95197351866642		2019-02-01 00:43:30.183	1
15287	2052	39	114.58158180283459	7.45	43.54826323672571		2019-05-05 10:19:51.997	3
15288	2052	48	123.20884248534108	8.01	99.98577485887513		2019-07-28 06:46:14.953	5
15289	2052	92	124.89242686579996	8.12	219.5145053314565		2019-08-25 13:13:50.27	5
15290	2052	178	117.32963250370614	7.63	163.8559260684029		2018-11-26 10:33:31.418	1
15291	2052	21	60.57501609456816	3.94	53.95784160631123		2019-05-06 18:22:33.244	2
15292	2052	111	55.526746186906664	3.61	37.27124293488523		2019-07-04 14:44:54.593	2
15293	2052	148	138.9817182254566	9.03	148.47967002037495		2019-05-31 02:06:33.448	2
15294	2052	168	79.28781795635516	5.15	83.24005936650491		2017-09-19 07:10:26.885	3
15295	2052	6	97.43621265344382	6.33	85.42333910520607		2020-01-16 23:51:49.421	2
15296	2052	159	35.53017445377361	2.31	69.77935140697635	5.311760777002071	2019-07-20 17:06:05.794	3
15297	2052	154	81.87529553312261	5.32	41.867773885079494		2018-08-19 17:14:40.714	5
15298	2052	55	95.77128575934437	6.23	78.3487966537816		2020-01-29 19:29:09.681	2
15299	2052	157	139.8942352373801	9.09	97.08278055197044		2020-01-29 19:23:01.739	1
15300	2052	197	70.14610686710009	4.56	51.03539870293288		2019-09-07 05:05:24.201	2
15301	2052	37	80.10774204020768	5.21	24.81834290978026		2018-10-20 01:22:31.153	4
15302	2052	123	110.93145648834248	7.21	78.61773564588907		2019-07-14 21:54:43.672	3
15303	2052	183	56.697412301919755	3.69	53.55488232826866		2018-07-15 15:49:20.691	3
15304	2052	71	82.80381898788684	5.38	49.01836888656232		2019-09-12 02:54:55.151	5
15305	2052	80	36.60883787357609	2.38	22.461027430636126		2016-06-29 11:50:28.491	4
15306	2052	80	54.91325681036414	3.57	57.54598028553254		2019-09-25 15:57:21.651	2
15307	2052	91	65.09432810381134	4.23	83.51277422225104		2018-07-09 12:42:39.14	2
15308	2052	124	110.93145648834248	7.21	63.553657320927435	6.321626758157737	2019-03-08 23:51:57.361	0
15309	2052	140	66.80312547576881	4.34	87.85425603175243		2020-01-27 01:22:05.552	2
15310	2052	139	76.77768319177018	4.99	21.914437045435108		2018-02-18 02:17:48.402	2
15311	2053	135	45.80402317157342	2.29	76.04422369756259		2019-09-28 17:08:11.379	4
15312	2053	183	37.7982748679465	1.89	31.35721529077001		2017-11-01 09:27:55.816	2
15313	2053	68	115.24343882309758	5.76	127.23209689336994		2019-07-24 21:54:53.072	4
15314	2053	195	109.78077396807234	5.49	84.69759773282264		2020-04-11 18:31:36.274	2
15315	2054	101	139.82488066180403	8.39	48.30266489569212		2018-05-02 17:12:44.463	2
15316	2054	16	44.07353303251545	2.64	80.79393775491161		2017-06-09 23:57:33.689	3
15317	2054	45	118.0495173798411	7.08	67.70345211130979		2018-05-18 01:13:34.567	2
15318	2055	17	53.290720311951766	2.66	24.238859414941334		2017-05-03 07:42:14.794	3
15319	2055	111	55.526746186906664	2.78	78.2999682299114	6.321626758157737	2018-11-15 12:50:50.846	3
15320	2055	195	109.78077396807234	5.49	185.80571496748968	1.8216267581577366	2020-03-22 11:10:11.426	1
15321	2055	163	22.378598800110105	1.12	24.17331068540816		2017-06-29 15:10:27.114	5
15322	2055	64	143.4221774571866	7.17	153.153865085135		2020-02-09 08:49:04.025	1
15323	2055	124	110.93145648834248	5.55	202.09819460145513	1.8216267581577366	2018-11-25 09:06:24.658	2
15324	2055	48	123.20884248534108	6.16	74.01427177423196		2018-03-09 20:32:47.264	1
15325	2055	196	70.14610686710009	3.51	44.39676296270233		2019-12-28 18:58:48.362	1
15326	2055	99	67.83486485383094	3.39	85.6832655847653		2019-05-16 04:01:47.049	3
15327	2055	143	61.1983004605443	3.06	121.02886663031197		2019-02-27 06:59:32.814	1
15328	2055	21	60.57501609456816	3.03	88.09265567922895		2019-02-19 18:53:48.385	1
15329	2055	46	118.0495173798411	5.9	135.74040900311923		2018-01-13 08:57:23.222	2
15330	2055	112	41.329386510090345	2.07	28.6159932374418		2019-04-10 15:18:00.467	2
15331	2055	88	105.41292031622555	5.27	66.53765769185648		2018-12-09 20:59:16.743	1
15332	2055	80	54.91325681036414	2.75	38.7203365662808		2019-11-28 13:24:24.389	2
15333	2055	174	111.61430894181083	5.58	35.382203703307354	1.8216267581577366	2018-12-14 12:41:46.948	2
15334	2055	144	61.1983004605443	3.06	100.39200812210161		2019-01-29 22:02:10.927	2
15335	2056	81	43.9329842322118	1.89	79.72495749852966		2018-06-30 18:19:29.689	5
15336	2056	96	104.82144858590365	4.51	54.840842880891586		2018-05-28 08:59:53.388	3
15337	2056	6	97.43621265344382	4.19	55.729716730957364		2020-02-14 17:40:08.811	1
15338	2056	90	123.1196127553999	5.29	108.79430001127595		2018-07-01 23:54:20.47	3
15339	2057	185	39.57700083851661	2.72	50.79307194822645		2019-12-01 19:43:22.982	1
15340	2057	151	91.61302306843446	6.3	40.19181724788257		2018-02-01 13:46:02.362	1
15341	2057	194	50.38077396807232	3.46	62.86445915373941		2018-07-09 20:04:47.798	6
15342	2057	172	122.3651993029456	8.41	85.45002078527624	7.226958650578963	2019-07-01 05:58:10.745	4
15343	2057	75	125.81276373452337	8.65	152.157498277185		2019-09-18 04:33:37.558	3
15344	2057	137	67.77247956807186	4.66	33.9623462655476		2020-01-11 01:56:20.506	2
15345	2057	144	61.1983004605443	4.21	18.865737941963463		2019-01-11 22:00:28.81	2
15346	2057	84	81.87627832636537	5.63	151.28536211781056		2019-11-29 08:16:41.593	3
15347	2057	95	49.81864156655383	3.43	36.84820191083362		2019-07-07 20:38:12.149	3
15348	2057	133	68.4819702983371	4.71	53.021572087709664		2019-10-04 19:59:33.491	4
15349	2057	115	77.91196471862148	5.36	116.07711108845903		2018-05-13 04:35:24.148	27
15350	2058	58	78.14578007078882	3.13	29.984245839884075		2020-04-17 13:42:04.769	2
15351	2058	103	47.04215255778118	1.88	65.899204906987		2019-07-25 21:05:48.45	4
15352	2058	59	89.20214751859149	3.57	72.04208817931261		2020-01-10 17:03:49.949	2
15353	2061	80	36.60883787357609	2.29	15.041117779726894		2017-08-16 22:24:24.082	6
15354	2061	18	81.90307121097293	5.12	69.48886767702017		2020-02-29 07:41:21.964	1
15355	2061	31	105.65346467128523	6.6	93.35672162048309		2018-08-10 08:30:20.87	6
15356	2061	126	83.49598746872304	5.22	45.05065918078628		2017-06-24 19:39:16.901	6
15357	2061	176	57.92480943352658	3.62	77.79118777127886	2.7269586505789625	2018-04-19 14:14:16.173	2
15358	2061	115	77.91196471862148	4.87	103.62509595135289		2018-09-19 09:11:05.926	4
15359	2061	80	54.91325681036414	3.43	108.9909338932277		2019-09-28 11:11:15.167	4
15360	2061	116	114.42485125407785	7.15	36.28779200970199	2.7269586505789625	2019-07-06 21:21:03.184	4
15361	2061	121	40.44528328808107	2.53	59.16705504961967		2018-01-08 01:06:52.991	2
15362	2062	152	48.89568729900663	3.18	81.52171038777885		2020-03-10 05:35:24.272	1
15363	2062	103	47.04215255778118	3.06	20.339335105659075		2019-12-14 14:10:53.107	2
15364	2062	2	105.11984419607644	6.83	147.19594123089732		2019-12-22 16:33:53.972	2
15365	2062	119	43.43814329652384	2.82	66.92715458680274		2019-01-13 18:16:36.158	1
15366	2062	109	119.04991068193098	7.74	48.934006111716414		2020-03-18 09:46:09.705	1
15367	2064	178	117.32963250370614	3.4	61.00540514523617		2019-05-27 23:21:26.921	3
15368	2064	189	93.27738254731509	2.71	56.54650170648742		2019-07-02 01:30:03.884	3
15369	2064	182	84.48940370476112	2.45	64.064749054806		2018-05-11 04:29:16.597	4
15370	2064	82	40.59697158687298	1.18	20.847685650792798		2016-08-21 20:29:39.947	8
15371	2064	11	132.45679913492563	3.84	223.88895503348581		2018-10-25 23:42:35.706	7
15372	2064	52	103.67587240151535	3.01	97.10417727236506	2.7269586505789625	2020-02-15 08:56:27.433	2
15373	2064	90	123.1196127553999	3.57	69.72975435933523		2018-08-13 17:36:17.667	8
15374	2064	62	89.0134841727878	2.58	37.37640902891785		2016-06-29 19:48:02.617	7
15375	2064	41	42.33927237126308	1.23	26.406186815945865		2017-03-07 11:18:33.362	1
15376	2064	61	23.537915510955656	0.68	15.459883271012453		2019-08-08 03:38:21.635	6
15377	2065	49	131.42865839323724	7.56	138.39971904313293	2.4310228837225174	2018-10-04 10:46:49.83	3
15378	2065	147	66.64727121216615	3.83	59.587182000638755	6.931022883722517	2018-06-29 17:32:27.828	4
15379	2065	183	37.7982748679465	2.17	19.506066317685033		2017-07-25 15:28:03.509	4
15380	2065	162	33.56789820016516	1.93	51.787792644484306		2020-02-04 03:30:55.575	1
15381	2065	12	116.01427581618326	6.67	47.55567449217588		2018-12-26 02:33:13.95	2
15382	2065	159	23.686782969182406	1.36	37.663397820772786		2017-07-23 06:27:02.576	6
15383	2065	188	33.87738254731509	1.95	11.095763844168527		2018-11-16 14:04:47.805	3
15384	2065	11	132.45679913492563	7.62	125.42042920408164		2018-03-05 15:55:04.379	1
15385	2065	200	73.20395711799151	4.21	34.918959498235516		2019-02-11 15:17:31.071	1
15386	2065	200	73.20395711799151	4.21	64.40276370287155		2019-09-21 13:34:10.932	4
15387	2065	76	42.54947374244324	2.45	65.10309011442772		2017-12-25 12:44:16.406	2
15388	2065	134	42.49233549998661	2.44	56.047335713200916		2018-02-02 12:50:31.911	1
15389	2065	25	68.62263967182464	3.95	116.95516374306064		2018-08-03 03:37:22.991	4
15390	2065	135	45.80402317157342	2.63	50.57550140722355		2019-08-22 02:58:31.074	4
15391	2066	8	98.83823503993958	4.94	153.08641769150046		2019-03-10 00:53:53.721	1
15392	2066	122	99.84528328808108	4.99	41.686104057291566		2020-02-02 09:48:57.556	1
15393	2066	143	61.1983004605443	3.06	114.03518296527754		2020-04-05 01:25:19.629	3
15394	2066	77	101.01691728415972	5.05	83.42364270936665		2018-01-29 00:11:09.515	2
15395	2066	86	92.31436670850246	4.62	139.13001111942208		2019-01-08 23:51:18.54	2
15396	2066	90	82.07974183693327	4.1	127.2105533640088		2017-12-29 16:15:17.388	2
15397	2066	189	93.27738254731509	4.66	60.34146709498968		2018-07-10 18:26:39.105	4
15398	2066	180	45.549391048892794	2.28	67.50311989563978		2017-10-09 05:37:32.894	5
15399	2066	60	29.80214751859149	1.49	30.118534761235637		2020-03-01 05:44:52.698	1
15400	2066	182	84.48940370476112	4.22	65.32527640668859		2019-06-26 12:57:19.775	5
15401	2066	48	123.20884248534108	6.16	58.956848636343295		2018-12-18 22:52:53.493	2
15402	2066	7	148.22900526552291	7.41	64.4919744796736		2018-01-27 23:20:55.382	2
15403	2066	172	122.3651993029456	6.12	74.16837981910476	2.4310228837225174	2018-09-01 20:18:13.574	4
15404	2066	173	122.3651993029456	6.12	140.1324196838602		2018-11-14 21:26:29.024	2
15405	2067	19	64.00675097561322	2.56	46.41347420153396		2018-01-10 02:07:03.797	1
15406	2067	22	32.136779940663494	1.29	23.158274911491773		2018-02-28 06:01:10.164	1
15407	2067	40	99.66240044231697	3.99	115.46232106496957		2018-07-03 02:54:01.075	4
15408	2067	125	80.39699207990944	3.22	124.62708228518368		2018-10-13 15:37:04.766	5
15409	2067	71	82.80381898788684	3.31	60.569748061441324		2019-03-13 07:54:29.428	1
15410	2067	107	50.094887884945365	2	24.54256005054976		2019-09-16 20:18:45.119	6
15411	2067	43	76.35255205175756	3.05	126.37819523199497		2019-07-31 10:55:08.62	6
15412	2067	98	112.41825444654248	4.5	65.64115064355225		2019-01-25 08:42:27.07	2
15413	2069	153	66.79892314178237	4.59	117.21416401716665		2018-05-25 13:11:15.293	4
15414	2069	112	27.55292434006023	1.89	11.518096186593727		2017-11-27 21:18:48.539	3
15415	2069	161	47.59120561297272	3.27	63.694495307487806		2018-10-30 12:21:27.568	5
15416	2069	92	124.89242686579996	8.59	225.45312253523485		2019-06-09 01:00:01.971	6
15417	2069	165	25.536330427467956	1.76	50.60736171872462		2017-08-01 12:10:57.645	6
15418	2070	165	38.30449564120193	2.63	21.9339225166573		2019-12-10 23:58:20.049	2
15419	2070	45	78.6996782532274	5.41	64.7488735039212		2016-10-15 21:55:48.72	7
15420	2070	124	110.93145648834248	7.63	177.9504063312147		2018-11-16 01:10:18.916	3
15421	2070	186	98.9770008385166	6.8	128.97263513996398	7.1060401406788305	2018-04-05 10:36:10.292	3
15422	2070	163	22.378598800110105	1.54	17.335234285219165		2017-01-28 20:48:38.175	1
15423	2070	177	128.8192981944599	8.86	182.062757751269		2019-10-20 03:09:52.351	5
15424	2071	115	51.94130981241432	3.12	52.88545139378671		2017-11-22 15:37:55.793	3
15425	2071	184	116.09741230191975	6.97	55.929652019065514		2018-01-24 10:18:09.866	2
15426	2071	27	127.52471180754115	7.65	190.07884362668227		2018-05-29 19:52:24.814	4
15427	2071	118	38.418408731319154	2.31	11.138292451532454		2017-09-14 13:21:55.786	6
15428	2071	62	133.5202262591817	8.01	123.96449750536345		2019-02-04 11:16:03.723	2
15429	2072	180	45.549391048892794	3.19	72.10032467316202		2017-09-03 13:17:34.149	4
15430	2072	109	79.36660712128732	5.56	37.73811643268231		2017-10-07 07:09:04.109	3
15431	2072	76	42.54947374244324	2.98	74.4327688099483		2017-12-24 23:56:01.783	2
15432	2072	157	139.8942352373801	9.79	148.09700011711195	2.6060401406788305	2018-09-20 20:22:40.866	6
15433	2072	93	49.81864156655383	3.49	60.94236450250795	2.6060401406788305	2018-06-30 15:51:31.154	6
15434	2072	103	47.04215255778118	3.29	67.52486848457556		2019-04-26 01:48:35.868	2
15435	2072	89	63.719612755399886	4.46	86.39210740581788		2018-02-13 09:51:11.657	1
15436	2072	81	29.288656154807867	2.05	11.615432496133613		2017-11-28 09:30:43.568	3
15437	2072	92	83.2616179105333	5.83	144.88203438761911		2017-01-19 11:09:38.968	2
15438	2072	148	138.9817182254566	9.73	69.81131346515687		2019-12-01 10:43:16.522	2
15439	2072	146	84.03151414144409	5.88	100.98649826463593		2017-02-26 23:36:55.95	1
15440	2072	62	133.5202262591817	9.35	247.71875411609125		2019-12-20 00:31:16.472	1
15441	2072	152	32.59712486600442	2.28	64.59906078037952		2017-11-19 10:41:40.74	2
15442	2073	80	54.91325681036414	3.08	25.50247876478555		2019-11-11 05:17:42.284	3
15443	2073	172	122.3651993029456	6.85	238.7664602450987		2018-10-23 20:25:41.604	5
15444	2073	167	97.70449564120193	5.47	94.53243963368814	2.7433426794065405	2018-09-06 10:53:48.099	4
15445	2073	200	73.20395711799151	4.1	56.65865320032814		2018-01-24 21:38:53.623	2
15446	2073	100	67.83486485383094	3.8	84.16329860840048		2019-09-12 20:54:50.838	4
15447	2073	145	61.1983004605443	3.43	121.78106296345506		2019-06-26 14:35:08.175	4
15448	2073	29	123.57448218067185	6.92	54.71206908115072		2018-12-16 10:28:24.216	2
15449	2073	101	139.82488066180403	7.83	216.52477048305389		2019-11-19 02:12:26.006	3
15450	2073	136	70.13601544771562	3.93	114.81343224908545		2017-12-03 07:49:58.704	1
15451	2074	102	47.04215255778118	0	55.763182210916526		2018-03-05 20:10:18.17	1
15452	2074	185	26.384667225677738	0	12.080615371886383		2017-08-13 19:09:50.267	6
15453	2074	172	81.57679953529707	0	91.64962955439803		2017-08-21 19:58:24.385	6
15454	2074	16	66.11029954877317	0	109.24844807368228		2019-09-01 04:49:59.277	6
15455	2074	46	78.6996782532274	0	146.22347735895872		2017-03-21 11:39:40.263	1
15456	2074	41	63.50890855689462	0	112.32952496249894		2018-11-28 15:48:23.37	3
15457	2074	22	32.136779940663494	0	39.99471732511168		2018-01-20 04:05:17.338	2
15458	2074	200	73.20395711799151	0	105.13108410656031	7.24334267940654	2018-02-02 13:16:29.155	1
15459	2074	82	60.89545738030947	0	110.63682167620902		2018-05-04 08:42:32.67	3
15460	2075	51	75.65058751905018	3.78	26.593744013977428		2018-03-21 15:14:49.339	6
15461	2075	111	55.526746186906664	2.78	19.153820519532132		2018-06-22 16:31:48.544	4
15462	2075	147	66.64727121216615	3.33	103.26604735459405		2019-10-10 12:13:31.417	4
15463	2075	21	60.57501609456816	3.03	44.18809510949231		2019-09-28 01:28:04.858	3
15464	2075	9	58.31312098526137	2.92	35.01368147768461		2017-10-09 14:02:23.108	4
15465	2075	145	61.1983004605443	3.06	81.7511669944612	7.24334267940654	2019-12-11 05:36:44.043	2
15466	2075	190	128.5841852057933	6.43	122.34146865845244		2019-04-02 21:39:05.453	4
15467	2075	20	37.32649625046575	1.87	30.121356127918343		2018-05-15 23:12:38.247	5
15468	2075	165	38.30449564120193	1.92	54.219631039783685		2019-08-01 17:56:14.34	8
15469	2075	136	105.20402317157343	5.26	122.29206151181056		2018-02-17 23:30:45.219	1
15470	2075	9	87.46968147789205	4.37	88.4521349148935		2018-03-17 23:50:45.452	1
15471	2075	59	89.20214751859149	4.46	140.3324997859533		2019-05-09 22:10:21.873	3
15472	2075	64	95.61478497145774	4.78	186.06650057682128		2017-10-12 06:02:41.611	5
15473	2077	124	73.95430432556165	4.62	148.1673193681993		2017-12-08 06:09:48.106	2
15474	2077	51	50.433725012700116	3.15	25.841124761571972		2017-01-18 20:39:13.649	2
15475	2077	47	84.0766209826718	5.25	160.35616908896867		2018-02-23 10:58:12.202	1
15476	2077	35	71.53687730741436	4.47	47.10872003553593		2018-09-05 14:29:58.634	6
15477	2077	45	118.0495173798411	7.38	33.487567268588066		2019-05-14 06:35:15.46	4
15478	2077	140	66.80312547576881	4.18	91.06376017435323		2019-04-22 14:06:47.064	3
15479	2077	25	45.7484264478831	2.86	66.55250961342934		2017-03-30 16:37:23.503	1
15480	2077	147	44.4315141414441	2.78	48.09844856478842		2017-10-12 23:31:24.428	7
15481	2077	196	46.76407124473339	2.92	32.34665977486162		2017-08-29 07:42:59.392	9
15482	2077	171	105.07665741496471	6.57	140.93072403232682	8.728188680607904	2018-07-03 03:55:24.175	7
15483	2077	6	97.43621265344382	6.09	72.08357051063538		2018-02-07 11:07:31.862	2
15484	2077	7	148.22900526552291	9.26	127.76437575811502		2019-10-28 15:33:25.831	8
15485	2077	51	75.65058751905018	4.73	116.8674496966878		2020-04-06 17:15:24.001	4
15486	2078	26	68.12471180754113	4.09	87.01056761537673		2020-02-10 02:49:36.353	2
15487	2078	39	76.38772120188973	4.58	30.841073964170004		2017-04-09 00:56:49.959	3
15488	2078	45	118.0495173798411	7.08	205.72739436753102		2019-01-15 10:37:03.876	3
15489	2078	120	55.668009001928525	3.34	37.08649334975936		2017-02-10 12:23:54.944	2
15490	2078	38	66.06937283839378	3.96	98.20320958882938		2019-06-23 00:30:23.848	9
15491	2078	71	82.80381898788684	4.97	137.8582736821942		2019-05-13 01:05:39.954	6
15492	2078	34	74.30391386913199	4.46	61.44923682876705		2019-03-30 01:01:45.699	1
15493	2078	172	122.3651993029456	7.34	244.78040424163143		2018-08-10 00:48:27.533	8
15494	2078	77	101.01691728415972	6.06	98.66664382958973		2018-05-23 13:44:12.769	5
15495	2078	134	28.328223666657742	1.7	40.329186397114526		2017-01-26 09:25:07.892	2
15496	2078	99	67.83486485383094	4.07	46.02179408243531		2020-03-19 01:02:51.134	1
15497	2078	13	75.0861692740371	4.51	121.18172810786692		2017-03-15 07:34:25.919	1
15498	2078	86	92.31436670850246	5.54	48.75096188862021		2018-03-16 22:39:40.467	1
15499	2078	119	28.95876219768256	1.74	7.962149057950714		2017-12-11 06:07:57.383	2
15500	2078	132	127.88197029833711	7.67	202.5989687722419		2018-09-24 18:56:31.28	5
15501	2078	147	44.4315141414441	2.67	33.92165377118405		2017-08-06 11:39:40.472	8
15502	2078	75	83.87517582301558	5.03	60.28587648484327		2017-12-11 18:22:27.853	2
15503	2079	41	63.50890855689462	3.49	73.57592306855366		2018-03-22 23:46:34.311	1
15504	2079	20	24.884330833643833	1.37	31.807245463821364	8.728188680607904	2017-11-01 09:10:14.532	4
15505	2082	7	98.81933684368194	6.18	190.3277945605426		2017-02-13 00:14:04.638	2
15506	2082	96	69.88096572393577	4.37	108.90157674135075		2017-06-05 02:31:53.269	9
15507	2082	112	41.329386510090345	2.58	13.924413447151382		2018-05-08 11:43:31.374	6
15508	2082	144	61.1983004605443	3.82	25.870060224331326		2018-04-11 07:39:10.107	4
15509	2082	111	37.01783079127111	2.31	49.64774452315286		2017-08-27 12:58:18.197	9
15510	2082	187	98.9770008385166	6.19	53.122072194294134		2018-05-16 07:30:30.844	5
15511	2082	40	99.66240044231697	6.23	103.1415810783641	4.228188680607904	2019-10-11 08:10:19.966	6
15512	2082	195	109.78077396807234	6.86	69.63142410092566		2018-05-06 02:32:36.059	6
15513	2082	43	50.90170136783837	3.18	43.35269129355724		2017-12-31 19:14:48.905	2
15514	2082	118	57.627613096978735	3.6	94.94401704830416		2020-03-31 17:03:24.635	1
15515	2082	187	98.9770008385166	6.19	192.90504704416043		2019-12-05 06:55:04.086	2
15516	2083	114	77.91196471862148	3.7	53.421415901575536		2019-04-15 06:19:43.612	2
15517	2083	55	63.84752383956291	3.03	73.76614341565076		2017-06-05 01:10:15.372	4
15518	2083	20	37.32649625046575	1.77	45.52129688181673		2019-04-24 15:51:23.613	2
15519	2083	149	46.10276691718616	2.19	80.77949814356633		2017-09-08 00:10:57.737	3
15520	2083	131	113.11722203337729	5.37	81.67120085356892		2018-10-31 11:49:47.548	5
15521	2083	136	105.20402317157343	5	161.28193566504729		2018-07-10 08:50:37.875	6
15522	2083	26	68.12471180754113	3.24	61.10865969014417	2.2298010417585834	2018-04-26 00:52:53.027	3
15523	2083	89	63.719612755399886	3.03	82.43092761506767		2019-04-04 23:22:24	2
15524	2083	15	37.648145389078365	1.79	39.39814098233711		2018-06-18 07:46:19.57	4
15525	2083	6	97.43621265344382	4.63	99.44745467136403		2019-02-14 01:36:22.047	1
15526	2083	29	123.57448218067185	5.87	242.48279566243463	6.729801041758583	2019-05-07 12:18:28.535	5
15527	2084	47	84.0766209826718	4.62	99.04879361282138		2018-09-19 03:52:58.724	4
15528	2084	10	47.6793282102869	2.62	43.50039349745766		2020-03-16 22:50:03.461	1
15529	2084	77	101.01691728415972	5.56	53.081883382904614		2018-07-18 10:37:09.487	4
15530	2084	58	78.14578007078882	4.3	88.2998637498906		2019-07-03 14:09:11.855	3
15531	2084	153	66.79892314178237	3.67	71.15475524684936	2.2298010417585834	2018-09-27 02:59:33.911	3
15532	2084	194	33.587182645381546	1.85	60.98046509574243		2016-09-13 14:47:02.4	4
15533	2084	133	45.654646865558064	2.51	39.18564240383104		2016-12-06 21:37:06.142	2
15534	2084	138	113.95078476718615	6.27	84.31551582478039		2019-03-29 17:35:12.341	1
15535	2084	155	43.77574310182776	2.41	46.814660189327675		2019-12-21 01:27:08.248	2
15536	2084	48	123.20884248534108	6.78	64.63896961039234		2020-03-16 11:39:27.982	1
15537	2084	188	33.87738254731509	1.86	13.725055780756152		2019-10-10 07:11:19.421	6
15538	2084	7	148.22900526552291	8.15	69.1771500466511		2019-11-08 00:13:33.093	3
15539	2084	196	70.14610686710009	3.86	43.85486614669332		2020-02-23 11:18:07.291	1
15540	2084	191	128.5841852057933	7.07	215.64474651116345		2018-07-18 13:34:30.775	4
15541	2084	115	77.91196471862148	4.29	120.42336501985208		2020-01-04 14:32:05.851	2
15542	2084	89	63.719612755399886	3.5	44.16979307151159		2020-03-29 00:57:20.278	1
15543	2084	185	39.57700083851661	2.18	76.33251522041047		2018-10-19 21:22:19.288	5
