id.int64()	account_id.int64()	payment.decimal()	expected_invoice.boolean()	plan.string()	date_received.date(2006-03-02 15:04:05.99999999)
11705	1758	628.50	true	Basic	2029-03-20 00:00:00
11706	1757	60.10	true	Basic	2029-03-20 00:00:00
11707	1756	251.50	true	Basic	2029-03-20 00:00:00
11708	1659	782.20	true	Basic	2029-03-20 00:00:00
11709	1755	251.50	true	Basic	2029-03-21 00:00:00
11710	1754	280.50	true	Basic	2029-03-21 00:00:00
11711	2106	875.00	true	Premium	2029-03-22 00:00:00
11712	1752	1463.70	true	Business	2029-03-22 00:00:00
11713	1856	295.00	true	Basic	2029-03-22 00:00:00
11714	1753	295.00	true	Basic	2029-03-22 00:00:00
11715	1747	251.50	true	Basic	2029-03-23 00:00:00
11716	1748	419.70	true	Basic	2029-03-23 00:00:00
11717	1751	251.50	true	Basic	2029-03-23 00:00:00
11718	1750	251.50	true	Basic	2029-03-23 00:00:00
11719	1749	251.50	true	Basic	2029-03-23 00:00:00
11720	2104	295.00	true	Basic	2029-03-23 00:00:00
11721	1850	295.00	true	Basic	2029-03-23 00:00:00
11722	1741	251.50	true	Basic	2029-03-24 00:00:00
11723	1740	251.50	true	Basic	2029-03-24 00:00:00
11724	1746	361.70	true	Basic	2029-03-24 00:00:00
11725	1745	234.10	true	Basic	2029-03-24 00:00:00
11726	1744	266.00	true	Basic	2029-03-24 00:00:00
11727	1742	251.50	true	Basic	2029-03-24 00:00:00
11728	1743	251.50	true	Basic	2029-03-24 00:00:00
11729	2101	295.00	true	Basic	2029-03-25 00:00:00
11730	1642	251.50	true	Basic	2029-03-25 00:00:00
11731	1640	251.50	true	Basic	2029-03-25 00:00:00
11732	1836	295.00	true	Basic	2029-03-26 00:00:00
11733	1832	875.00	true	Premium	2029-03-27 00:00:00
11734	1738	251.50	true	Basic	2029-03-27 00:00:00
11735	1739	1455.00	true	Business	2029-03-27 00:00:00
11736	1736	1455.00	true	Business	2029-03-27 00:00:00
11737	1737	541.50	true	Basic	2029-03-27 00:00:00
11738	2161	295.00	true	Basic	2029-03-28 00:00:00
11739	1834	295.00	true	Basic	2029-03-28 00:00:00
11740	1930	295.00	true	Basic	2029-03-28 00:00:00
11741	1734	234.10	true	Basic	2029-03-28 00:00:00
11742	1733	251.50	true	Basic	2029-03-28 00:00:00
11743	1735	251.50	true	Basic	2029-03-28 00:00:00
11744	1732	1455.00	true	Business	2029-03-29 00:00:00
11745	1925	295.00	true	Basic	2029-03-30 00:00:00
11746	1731	295.00	true	Basic	2029-03-30 00:00:00
11747	2151	295.00	true	Basic	2029-03-31 00:00:00
11748	1730	251.50	true	Basic	2029-03-31 00:00:00
11749	2148	295.00	true	Basic	2029-03-31 00:00:00
11750	2086	295.00	true	Basic	2029-03-31 00:00:00
11751	1727	251.50	true	Basic	2029-04-01 00:00:00
11752	1726	295.00	true	Basic	2029-04-01 00:00:00
11753	1729	251.50	true	Basic	2029-04-01 00:00:00
11754	1728	251.50	true	Basic	2029-04-01 00:00:00
11755	1724	251.50	true	Basic	2029-04-02 00:00:00
11756	1725	251.50	true	Basic	2029-04-02 00:00:00
11757	1915	295.00	true	Basic	2029-04-02 00:00:00
11758	2078	295.00	true	Basic	2029-04-02 00:00:00
11759	1722	251.50	true	Basic	2029-04-03 00:00:00
11760	1723	335.60	true	Basic	2029-04-03 00:00:00
11761	1721	251.50	true	Basic	2029-04-03 00:00:00
11762	2073	295.00	true	Basic	2029-04-04 00:00:00
11763	1716	251.50	true	Basic	2029-04-04 00:00:00
11764	1720	326.90	true	Basic	2029-04-04 00:00:00
11765	1718	251.50	true	Basic	2029-04-04 00:00:00
11766	1813	295.00	true	Basic	2029-04-04 00:00:00
11767	1719	251.50	true	Basic	2029-04-04 00:00:00
11768	1717	251.50	true	Basic	2029-04-04 00:00:00
11769	1715	251.50	true	Basic	2029-04-05 00:00:00
11770	1714	251.50	true	Basic	2029-04-05 00:00:00
11771	1713	251.50	true	Basic	2029-04-05 00:00:00
11772	2068	295.00	true	Basic	2029-04-05 00:00:00
11773	1712	295.00	true	Basic	2029-04-05 00:00:00
11774	1711	251.50	true	Basic	2029-04-05 00:00:00
11775	1710	251.50	true	Basic	2029-04-06 00:00:00
11776	1709	251.50	true	Basic	2029-04-06 00:00:00
11777	1708	251.50	true	Basic	2029-04-06 00:00:00
11778	1803	295.00	true	Basic	2029-04-06 00:00:00
11779	1905	295.00	true	Basic	2029-04-07 00:00:00
11780	1706	251.50	true	Basic	2029-04-07 00:00:00
11781	1705	1455.00	true	Business	2029-04-07 00:00:00
11782	1707	266.00	true	Basic	2029-04-07 00:00:00
11783	1704	251.50	true	Basic	2029-04-07 00:00:00
11784	1703	1455.00	true	Business	2029-04-08 00:00:00
11785	1974	295.00	true	Basic	2029-04-08 00:00:00
11786	1701	251.50	true	Basic	2029-04-09 00:00:00
11787	2132	295.00	true	Basic	2029-04-09 00:00:00
11788	1896	295.00	true	Basic	2029-04-09 00:00:00
11789	1702	251.50	true	Basic	2029-04-09 00:00:00
11790	2055	295.00	true	Basic	2029-04-09 00:00:00
11791	1895	295.00	true	Basic	2029-04-10 00:00:00
11792	2128	295.00	true	Basic	2029-04-10 00:00:00
11793	1699	266.00	true	Basic	2029-04-10 00:00:00
11794	1698	13.70	true	Basic	2029-04-10 00:00:00
11795	1662	1455.00	true	Business	2029-04-10 00:00:00
11796	1700	280.50	true	Basic	2029-04-10 00:00:00
11797	2053	295.00	true	Basic	2029-04-11 00:00:00
11798	1697	251.50	true	Basic	2029-04-11 00:00:00
11799	1696	248.60	true	Basic	2029-04-11 00:00:00
11800	1694	251.50	true	Basic	2029-04-12 00:00:00
11801	1695	251.50	true	Basic	2029-04-12 00:00:00
11802	1693	657.50	true	Basic	2029-04-12 00:00:00
11803	1688	170.30	true	Business	2029-04-13 00:00:00
11804	1690	251.50	true	Basic	2029-04-13 00:00:00
11805	1691	251.50	true	Basic	2029-04-13 00:00:00
11806	1886	875.00	true	Premium	2029-04-13 00:00:00
11807	1692	1455.00	true	Business	2029-04-13 00:00:00
11808	1689	1455.00	true	Business	2029-04-13 00:00:00
11809	1687	251.50	true	Basic	2029-04-14 00:00:00
11810	1686	1455.00	true	Business	2029-04-14 00:00:00
11811	1962	295.00	true	Basic	2029-04-15 00:00:00
11812	1679	251.50	true	Basic	2029-04-15 00:00:00
11813	1678	251.50	true	Basic	2029-04-15 00:00:00
11814	1680	251.50	true	Basic	2029-04-15 00:00:00
11815	1683	295.00	true	Basic	2029-04-15 00:00:00
11816	1682	251.50	true	Basic	2029-04-15 00:00:00
11817	1684	251.50	true	Basic	2029-04-15 00:00:00
11818	1681	1397.00	true	Basic	2029-04-15 00:00:00
11819	2119	558.90	true	Basic	2029-04-15 00:00:00
11820	1685	295.00	true	Basic	2029-04-15 00:00:00
11821	1676	251.50	true	Basic	2029-04-16 00:00:00
11822	1677	251.50	true	Basic	2029-04-16 00:00:00
11823	2116	295.00	true	Basic	2029-04-16 00:00:00
11824	1954	295.00	true	Basic	2029-04-16 00:00:00
11825	1675	1455.00	true	Business	2029-04-17 00:00:00
11826	2038	295.00	true	Basic	2029-04-17 00:00:00
11827	2115	295.00	true	Basic	2029-04-17 00:00:00
11828	1670	251.50	true	Basic	2029-04-17 00:00:00
11829	1669	251.50	true	Basic	2029-04-17 00:00:00
11830	1672	251.50	true	Basic	2029-04-17 00:00:00
11831	1668	251.50	true	Basic	2029-04-17 00:00:00
11832	1673	251.50	true	Basic	2029-04-17 00:00:00
11833	1674	251.50	true	Basic	2029-04-17 00:00:00
11834	1671	251.50	true	Basic	2029-04-17 00:00:00
11835	1667	251.50	true	Basic	2029-04-18 00:00:00
11836	1666	251.50	true	Basic	2029-04-18 00:00:00
11837	1665	295.00	true	Basic	2029-04-19 00:00:00
11838	1664	251.50	true	Basic	2029-04-19 00:00:00
11839	1663	1455.00	true	Business	2029-04-19 00:00:00
11840	1662	1455.00	true	Business	2029-04-19 00:00:00
11841	1659	831.50	true	Basic	2029-04-20 00:00:00
11842	2106	875.00	true	Premium	2029-04-22 00:00:00
11843	1856	315.30	true	Basic	2029-04-22 00:00:00
11844	2104	295.00	true	Basic	2029-04-23 00:00:00
11845	1850	295.00	true	Basic	2029-04-23 00:00:00
11846	1644	1455.00	true	Business	2029-04-25 00:00:00
11847	1933	234.10	true	Basic	2029-04-25 00:00:00
11848	1642	251.50	true	Basic	2029-04-25 00:00:00
11849	1640	251.50	true	Basic	2029-04-25 00:00:00
11850	2101	295.00	true	Basic	2029-04-25 00:00:00
11851	1836	295.00	true	Basic	2029-04-26 00:00:00
11852	1832	875.00	true	Premium	2029-04-27 00:00:00
11853	2161	295.00	true	Basic	2029-04-28 00:00:00
11854	2095	251.50	true	Basic	2029-04-28 00:00:00
11855	1930	295.00	true	Basic	2029-04-28 00:00:00
11856	1834	295.00	true	Basic	2029-04-28 00:00:00
11857	1925	295.00	true	Basic	2029-04-29 00:00:00
11858	2086	295.00	true	Basic	2029-04-30 00:00:00
11859	2148	295.00	true	Basic	2029-04-30 00:00:00
11860	2151	295.00	true	Basic	2029-04-30 00:00:00
11861	1918	251.50	true	Basic	2029-05-02 00:00:00
11862	2078	295.00	true	Basic	2029-05-02 00:00:00
11863	1915	295.00	true	Basic	2029-05-02 00:00:00
11864	1986	251.50	true	Basic	2029-05-03 00:00:00
11865	1813	295.00	true	Basic	2029-05-04 00:00:00
11866	2073	295.00	true	Basic	2029-05-04 00:00:00
11867	1980	251.50	true	Basic	2029-05-05 00:00:00
11868	2140	251.50	true	Basic	2029-05-05 00:00:00
11869	2068	295.00	true	Basic	2029-05-05 00:00:00
11870	1811	251.50	true	Basic	2029-05-05 00:00:00
11871	1803	295.00	true	Basic	2029-05-06 00:00:00
11872	1905	295.00	true	Basic	2029-05-07 00:00:00
11873	1974	295.00	true	Basic	2029-05-08 00:00:00
11874	1902	251.50	true	Basic	2029-05-08 00:00:00
11875	1896	295.00	true	Basic	2029-05-09 00:00:00
11876	2055	295.00	true	Basic	2029-05-09 00:00:00
11877	2132	295.00	true	Basic	2029-05-09 00:00:00
11878	1895	295.00	true	Basic	2029-05-10 00:00:00
11879	2128	295.00	true	Basic	2029-05-10 00:00:00
11880	2053	295.00	true	Basic	2029-05-11 00:00:00
11881	1886	875.00	true	Premium	2029-05-13 00:00:00
11882	2041	251.50	true	Basic	2029-05-15 00:00:00
11883	1962	295.00	true	Basic	2029-05-15 00:00:00
11884	2119	767.70	true	Basic	2029-05-15 00:00:00
11885	2116	295.00	true	Basic	2029-05-16 00:00:00
11886	1954	295.00	true	Basic	2029-05-16 00:00:00
11887	2038	295.00	true	Basic	2029-05-17 00:00:00
11888	2115	295.00	true	Basic	2029-05-17 00:00:00
11889	1856	434.20	true	Basic	2029-05-22 00:00:00
11890	2106	875.00	true	Premium	2029-05-22 00:00:00
11891	2104	295.00	true	Basic	2029-05-23 00:00:00
11892	1850	295.00	true	Basic	2029-05-23 00:00:00
11893	1934	251.50	true	Basic	2029-05-25 00:00:00
11894	2101	295.00	true	Basic	2029-05-25 00:00:00
11895	1933	234.10	true	Basic	2029-05-25 00:00:00
11896	1836	295.00	true	Basic	2029-05-26 00:00:00
11897	2015	295.00	true	Basic	2029-05-26 00:00:00
11898	1832	875.00	true	Premium	2029-05-27 00:00:00
11899	2095	251.50	true	Basic	2029-05-28 00:00:00
11900	1930	295.00	true	Basic	2029-05-28 00:00:00
11901	1834	295.00	true	Basic	2029-05-28 00:00:00
11902	2161	295.00	true	Basic	2029-05-28 00:00:00
11903	1925	295.00	true	Basic	2029-05-30 00:00:00
11904	2148	295.00	true	Basic	2029-05-31 00:00:00
11905	2151	295.00	true	Basic	2029-05-31 00:00:00
11906	2086	295.00	true	Basic	2029-05-31 00:00:00
11907	1915	295.00	true	Basic	2029-06-02 00:00:00
11908	1918	457.40	true	Basic	2029-06-02 00:00:00
11909	2078	295.00	true	Basic	2029-06-02 00:00:00
11910	1986	251.50	true	Basic	2029-06-03 00:00:00
11911	1813	295.00	true	Basic	2029-06-04 00:00:00
11912	2073	295.00	true	Basic	2029-06-04 00:00:00
11913	2140	251.50	true	Basic	2029-06-05 00:00:00
11914	2068	295.00	true	Basic	2029-06-05 00:00:00
11915	1811	251.50	true	Basic	2029-06-05 00:00:00
11916	1980	251.50	true	Basic	2029-06-05 00:00:00
11917	1803	312.40	true	Basic	2029-06-06 00:00:00
11918	1905	295.00	true	Basic	2029-06-07 00:00:00
11919	1902	251.50	true	Basic	2029-06-08 00:00:00
11920	1974	295.00	true	Basic	2029-06-08 00:00:00
11921	2132	295.00	true	Basic	2029-06-09 00:00:00
11922	2055	295.00	true	Basic	2029-06-09 00:00:00
11923	1896	295.00	true	Basic	2029-06-09 00:00:00
11924	2128	295.00	true	Basic	2029-06-10 00:00:00
11925	1895	295.00	true	Basic	2029-06-10 00:00:00
11926	2053	295.00	true	Basic	2029-06-11 00:00:00
11927	2048	251.50	true	Basic	2029-06-13 00:00:00
11928	1886	875.00	true	Premium	2029-06-13 00:00:00
11929	1962	295.00	true	Basic	2029-06-15 00:00:00
11930	2119	944.60	true	Basic	2029-06-15 00:00:00
11931	2041	251.50	true	Basic	2029-06-15 00:00:00
11932	1954	295.00	true	Basic	2029-06-16 00:00:00
11933	2116	295.00	true	Basic	2029-06-16 00:00:00
11934	2115	295.00	true	Basic	2029-06-17 00:00:00
11935	2038	361.70	true	Basic	2029-06-17 00:00:00
11936	2106	875.00	true	Premium	2029-06-22 00:00:00
11937	1856	405.20	true	Basic	2029-06-22 00:00:00
11938	1850	295.00	true	Basic	2029-06-23 00:00:00
11939	2104	295.00	true	Basic	2029-06-23 00:00:00
11940	1933	234.10	true	Basic	2029-06-25 00:00:00
11941	2101	295.00	true	Basic	2029-06-25 00:00:00
11942	1934	251.50	true	Basic	2029-06-25 00:00:00
11943	2015	321.10	true	Basic	2029-06-26 00:00:00
11944	1836	295.00	true	Basic	2029-06-26 00:00:00
11945	2163	251.50	true	Basic	2029-06-27 00:00:00
11946	1832	875.00	true	Premium	2029-06-27 00:00:00
11947	2095	306.60	true	Basic	2029-06-28 00:00:00
11948	1834	295.00	true	Basic	2029-06-28 00:00:00
11949	2161	295.00	true	Basic	2029-06-28 00:00:00
11950	1930	295.00	true	Basic	2029-06-28 00:00:00
11951	1925	295.00	true	Basic	2029-06-29 00:00:00
11952	2085	251.50	true	Basic	2029-06-30 00:00:00
11953	2150	251.50	true	Basic	2029-06-30 00:00:00
11954	2148	295.00	true	Basic	2029-06-30 00:00:00
11955	2086	295.00	true	Basic	2029-06-30 00:00:00
11956	2151	295.00	true	Basic	2029-06-30 00:00:00
11957	1918	541.50	true	Basic	2029-07-02 00:00:00
11958	2078	295.00	true	Basic	2029-07-02 00:00:00
11959	1915	295.00	true	Basic	2029-07-02 00:00:00
11960	1986	251.50	true	Basic	2029-07-03 00:00:00
11961	1813	295.00	true	Basic	2029-07-04 00:00:00
11962	2073	295.00	true	Basic	2029-07-04 00:00:00
11963	2140	266.00	true	Basic	2029-07-05 00:00:00
11964	2068	295.00	true	Basic	2029-07-05 00:00:00
11965	1811	251.50	true	Basic	2029-07-05 00:00:00
11966	1980	251.50	true	Basic	2029-07-05 00:00:00
11967	1803	309.50	true	Basic	2029-07-06 00:00:00
11968	2062	251.50	true	Basic	2029-07-07 00:00:00
11969	1905	295.00	true	Basic	2029-07-07 00:00:00
11970	1974	295.00	true	Basic	2029-07-08 00:00:00
11971	1902	251.50	true	Basic	2029-07-08 00:00:00
11972	1896	295.00	true	Basic	2029-07-09 00:00:00
11973	2055	295.00	true	Basic	2029-07-09 00:00:00
11974	2132	295.00	true	Basic	2029-07-09 00:00:00
11975	2128	295.00	true	Basic	2029-07-10 00:00:00
11976	1895	295.00	true	Basic	2029-07-10 00:00:00
11977	1783	251.50	true	Basic	2029-07-11 00:00:00
11978	2053	295.00	true	Basic	2029-07-11 00:00:00
11979	2048	251.50	true	Basic	2029-07-13 00:00:00
11980	1886	875.00	true	Premium	2029-07-13 00:00:00
11981	2122	251.50	true	Basic	2029-07-13 00:00:00
11982	2119	1028.70	true	Basic	2029-07-15 00:00:00
11983	1774	251.50	true	Basic	2029-07-15 00:00:00
11984	2041	251.50	true	Basic	2029-07-15 00:00:00
11985	1962	295.00	true	Basic	2029-07-15 00:00:00
11986	1954	295.00	true	Basic	2029-07-16 00:00:00
11987	2116	295.00	true	Basic	2029-07-16 00:00:00
11988	2115	295.00	true	Basic	2029-07-17 00:00:00
11989	2038	877.90	true	Basic	2029-07-17 00:00:00
11990	2031	266.00	true	Basic	2029-07-19 00:00:00
11991	1949	251.50	true	Basic	2029-07-20 00:00:00
11992	1856	419.70	true	Basic	2029-07-22 00:00:00
11993	2106	875.00	true	Premium	2029-07-22 00:00:00
11994	1850	295.00	true	Basic	2029-07-23 00:00:00
11995	2104	295.00	true	Basic	2029-07-23 00:00:00
11996	1844	251.50	true	Basic	2029-07-24 00:00:00
11997	1934	251.50	true	Basic	2029-07-25 00:00:00
11998	2101	295.00	true	Basic	2029-07-25 00:00:00
11999	1933	234.10	true	Basic	2029-07-25 00:00:00
12000	1935	251.50	true	Basic	2029-07-25 00:00:00
12001	2165	251.50	true	Basic	2029-07-26 00:00:00
12002	2015	309.50	true	Basic	2029-07-26 00:00:00
12003	1836	295.00	true	Basic	2029-07-26 00:00:00
12004	2163	277.60	true	Basic	2029-07-27 00:00:00
12005	1931	251.50	true	Basic	2029-07-27 00:00:00
12006	1832	875.00	true	Premium	2029-07-27 00:00:00
12007	2007	251.50	true	Basic	2029-07-27 00:00:00
12008	2095	280.50	true	Basic	2029-07-28 00:00:00
12009	1833	251.50	true	Basic	2029-07-28 00:00:00
12010	1834	295.00	true	Basic	2029-07-28 00:00:00
12011	1930	295.00	true	Basic	2029-07-28 00:00:00
12012	2161	295.00	true	Basic	2029-07-28 00:00:00
12013	2005	251.50	true	Basic	2029-07-28 00:00:00
12014	1925	295.00	true	Basic	2029-07-30 00:00:00
12015	2150	251.50	true	Basic	2029-07-31 00:00:00
12016	2085	251.50	true	Basic	2029-07-31 00:00:00
12017	2148	295.00	true	Basic	2029-07-31 00:00:00
12018	2086	295.00	true	Basic	2029-07-31 00:00:00
12019	2151	295.00	true	Basic	2029-07-31 00:00:00
12020	2084	251.50	true	Basic	2029-08-01 00:00:00
12021	2083	251.50	true	Basic	2029-08-01 00:00:00
12022	1915	295.00	true	Basic	2029-08-02 00:00:00
12023	2143	251.50	true	Basic	2029-08-02 00:00:00
12024	1918	503.80	true	Basic	2029-08-02 00:00:00
12025	2078	295.00	true	Basic	2029-08-02 00:00:00
12026	1986	251.50	true	Basic	2029-08-03 00:00:00
12027	1914	251.50	true	Basic	2029-08-03 00:00:00
12028	1813	295.00	true	Basic	2029-08-04 00:00:00
12029	2073	295.00	true	Basic	2029-08-04 00:00:00
12030	2068	295.00	true	Basic	2029-08-05 00:00:00
12031	1811	251.50	true	Basic	2029-08-05 00:00:00
12032	1980	251.50	true	Basic	2029-08-05 00:00:00
12033	2140	297.90	true	Basic	2029-08-05 00:00:00
12034	1803	390.70	true	Basic	2029-08-06 00:00:00
12035	1905	295.00	true	Basic	2029-08-07 00:00:00
12036	2062	251.50	true	Basic	2029-08-07 00:00:00
12037	1974	295.00	true	Basic	2029-08-08 00:00:00
12038	1902	251.50	true	Basic	2029-08-08 00:00:00
12039	1896	295.00	true	Basic	2029-08-09 00:00:00
12040	2055	877.90	true	Basic	2029-08-09 00:00:00
12041	2132	544.40	true	Basic	2029-08-09 00:00:00
12042	1895	295.00	true	Basic	2029-08-10 00:00:00
12043	2128	295.00	true	Basic	2029-08-10 00:00:00
12044	2129	251.50	true	Basic	2029-08-10 00:00:00
12045	2053	295.00	true	Basic	2029-08-11 00:00:00
12046	1783	251.50	true	Basic	2029-08-11 00:00:00
12047	1965	251.50	true	Basic	2029-08-12 00:00:00
12048	1886	875.00	true	Premium	2029-08-13 00:00:00
12049	2048	251.50	true	Basic	2029-08-13 00:00:00
12050	2122	251.50	true	Basic	2029-08-13 00:00:00
12051	1777	251.50	true	Basic	2029-08-14 00:00:00
12052	1961	251.50	true	Basic	2029-08-15 00:00:00
12053	1774	251.50	true	Basic	2029-08-15 00:00:00
12054	1962	295.00	true	Basic	2029-08-15 00:00:00
12055	2119	1173.70	true	Basic	2029-08-15 00:00:00
12056	2120	411.00	true	Basic	2029-08-15 00:00:00
12057	2041	251.50	true	Basic	2029-08-15 00:00:00
12058	2116	295.00	true	Basic	2029-08-16 00:00:00
12059	1954	295.00	true	Basic	2029-08-16 00:00:00
12060	1870	251.50	true	Basic	2029-08-17 00:00:00
12061	2038	1304.20	true	Basic	2029-08-17 00:00:00
12062	2115	295.00	true	Basic	2029-08-17 00:00:00
12063	2112	251.50	true	Basic	2029-08-18 00:00:00
12064	2033	251.50	true	Basic	2029-08-19 00:00:00
12065	2031	367.50	true	Basic	2029-08-19 00:00:00
12066	1949	251.50	true	Basic	2029-08-20 00:00:00
12067	1856	411.00	true	Basic	2029-08-22 00:00:00
12068	2104	295.00	true	Basic	2029-08-23 00:00:00
12069	1850	295.00	true	Basic	2029-08-23 00:00:00
12070	1844	251.50	true	Basic	2029-08-24 00:00:00
12071	1935	251.50	true	Basic	2029-08-25 00:00:00
12072	1933	234.10	true	Basic	2029-08-25 00:00:00
12073	2101	295.00	true	Basic	2029-08-25 00:00:00
12074	1934	251.50	true	Basic	2029-08-25 00:00:00
12075	2165	251.50	true	Basic	2029-08-26 00:00:00
12076	1836	295.00	true	Basic	2029-08-26 00:00:00
12077	2015	309.50	true	Basic	2029-08-26 00:00:00
12078	1931	251.50	true	Basic	2029-08-27 00:00:00
12079	2163	347.20	true	Basic	2029-08-27 00:00:00
12080	2007	428.40	true	Basic	2029-08-27 00:00:00
12081	2005	251.50	true	Basic	2029-08-28 00:00:00
12082	1834	295.00	true	Basic	2029-08-28 00:00:00
12083	2095	306.60	true	Basic	2029-08-28 00:00:00
12084	1833	251.50	true	Basic	2029-08-28 00:00:00
12085	1930	295.00	true	Basic	2029-08-28 00:00:00
12086	2161	295.00	true	Basic	2029-08-28 00:00:00
12087	2155	251.50	true	Basic	2029-08-29 00:00:00
12088	1925	295.00	true	Basic	2029-08-30 00:00:00
12089	1997	251.50	true	Basic	2029-08-30 00:00:00
12090	2151	295.00	true	Basic	2029-08-31 00:00:00
12091	2086	295.00	true	Basic	2029-08-31 00:00:00
12092	1923	251.50	true	Basic	2029-08-31 00:00:00
12093	2150	251.50	true	Basic	2029-08-31 00:00:00
12094	2085	251.50	true	Basic	2029-08-31 00:00:00
12095	2148	295.00	true	Basic	2029-08-31 00:00:00
12096	2084	251.50	true	Basic	2029-09-01 00:00:00
12097	2083	251.50	true	Basic	2029-09-01 00:00:00
12098	2078	295.00	true	Basic	2029-09-02 00:00:00
12099	1918	524.10	true	Basic	2029-09-02 00:00:00
12100	2143	251.50	true	Basic	2029-09-02 00:00:00
12101	1915	295.00	true	Basic	2029-09-02 00:00:00
12102	1986	251.50	true	Basic	2029-09-03 00:00:00
12103	1914	251.50	true	Basic	2029-09-03 00:00:00
12104	1913	251.50	true	Basic	2029-09-04 00:00:00
12105	2073	295.00	true	Basic	2029-09-04 00:00:00
12106	1813	295.00	true	Basic	2029-09-04 00:00:00
12107	1980	251.50	true	Basic	2029-09-05 00:00:00
12108	2070	251.50	true	Basic	2029-09-05 00:00:00
12109	1811	251.50	true	Basic	2029-09-05 00:00:00
12110	2068	295.00	true	Basic	2029-09-05 00:00:00
12111	2140	295.00	true	Basic	2029-09-05 00:00:00
12112	2139	251.50	true	Basic	2029-09-05 00:00:00
12113	1803	463.20	true	Basic	2029-09-06 00:00:00
12114	2062	251.50	true	Basic	2029-09-07 00:00:00
12115	1905	295.00	true	Basic	2029-09-07 00:00:00
12116	1902	266.00	true	Basic	2029-09-08 00:00:00
12117	1974	295.00	true	Basic	2029-09-08 00:00:00
12118	2132	703.90	true	Basic	2029-09-09 00:00:00
12119	2055	788.00	true	Basic	2029-09-09 00:00:00
12120	1972	251.50	true	Basic	2029-09-09 00:00:00
12121	1896	295.00	true	Basic	2029-09-09 00:00:00
12122	2129	251.50	true	Basic	2029-09-10 00:00:00
12123	1895	295.00	true	Basic	2029-09-10 00:00:00
12124	2128	295.00	true	Basic	2029-09-10 00:00:00
12125	1783	251.50	true	Basic	2029-09-11 00:00:00
12126	2053	295.00	true	Basic	2029-09-11 00:00:00
12127	1967	251.50	true	Basic	2029-09-12 00:00:00
12128	1965	437.10	true	Basic	2029-09-12 00:00:00
12129	2048	251.50	true	Basic	2029-09-13 00:00:00
12130	2122	251.50	true	Basic	2029-09-13 00:00:00
12131	1886	677.80	true	Premium	2029-09-13 00:00:00
12132	1777	251.50	true	Basic	2029-09-14 00:00:00
12133	2044	251.50	true	Basic	2029-09-14 00:00:00
12134	2120	466.10	true	Basic	2029-09-15 00:00:00
12135	1960	251.50	true	Basic	2029-09-15 00:00:00
12136	1957	251.50	true	Basic	2029-09-15 00:00:00
12137	1774	251.50	true	Basic	2029-09-15 00:00:00
12138	1958	266.00	true	Basic	2029-09-15 00:00:00
12139	2119	1544.90	true	Basic	2029-09-15 00:00:00
12140	1962	295.00	true	Basic	2029-09-15 00:00:00
12141	1961	251.50	true	Basic	2029-09-15 00:00:00
12142	2041	251.50	true	Basic	2029-09-15 00:00:00
12143	2116	295.00	true	Basic	2029-09-16 00:00:00
12144	2117	251.50	true	Basic	2029-09-16 00:00:00
12145	1771	251.50	true	Basic	2029-09-16 00:00:00
12146	1954	295.00	true	Basic	2029-09-16 00:00:00
12147	2115	295.00	true	Basic	2029-09-17 00:00:00
12148	1870	251.50	true	Basic	2029-09-17 00:00:00
12149	2038	2267.00	true	Basic	2029-09-17 00:00:00
12150	2112	251.50	true	Basic	2029-09-18 00:00:00
12151	1865	251.50	true	Basic	2029-09-19 00:00:00
12152	2031	445.80	true	Basic	2029-09-19 00:00:00
12153	2110	251.50	true	Basic	2029-09-19 00:00:00
12154	2033	251.50	true	Basic	2029-09-19 00:00:00
12155	1948	251.50	true	Basic	2029-09-20 00:00:00
12156	1949	251.50	true	Basic	2029-09-20 00:00:00
12157	1856	556.00	true	Basic	2029-09-22 00:00:00
12158	2106	875.00	true	Premium	2029-09-22 00:00:00
12159	1850	295.00	true	Basic	2029-09-23 00:00:00
12160	2104	295.00	true	Basic	2029-09-23 00:00:00
12161	1844	251.50	true	Basic	2029-09-24 00:00:00
12162	2101	295.00	true	Basic	2029-09-25 00:00:00
12163	1933	234.10	true	Basic	2029-09-25 00:00:00
12164	1935	251.50	true	Basic	2029-09-25 00:00:00
12165	1934	251.50	true	Basic	2029-09-25 00:00:00
12166	2165	251.50	true	Basic	2029-09-26 00:00:00
12167	2015	208.00	true	Basic	2029-09-26 00:00:00
12168	1836	295.00	true	Basic	2029-09-26 00:00:00
12169	2007	382.00	true	Basic	2029-09-27 00:00:00
12170	1832	875.00	true	Premium	2029-09-27 00:00:00
12171	1931	251.50	true	Basic	2029-09-27 00:00:00
12172	2163	309.50	true	Basic	2029-09-27 00:00:00
12173	1930	295.00	true	Basic	2029-09-28 00:00:00
12174	2161	295.00	true	Basic	2029-09-28 00:00:00
12175	2157	251.50	true	Basic	2029-09-28 00:00:00
12176	2155	251.50	true	Basic	2029-09-28 00:00:00
12177	1834	295.00	true	Basic	2029-09-28 00:00:00
12178	2005	251.50	true	Basic	2029-09-28 00:00:00
12179	1833	251.50	true	Basic	2029-09-28 00:00:00
12180	2095	274.70	true	Basic	2029-09-28 00:00:00
12181	1926	251.50	true	Basic	2029-09-29 00:00:00
12182	2089	251.50	true	Basic	2029-09-29 00:00:00
12183	1925	295.00	true	Basic	2029-09-29 00:00:00
12184	1997	251.50	true	Basic	2029-09-29 00:00:00
